********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,See Legend, C,Flag Code See Legend,mS/cm,Flag Code See Legend,psu,Flag Code See Legend,%,Flag Code See Legend,mg/L,Flag Code See Legend,m,Flag Code,m,Flag Code See Legend,m,Flag Code See Legend,m,Flag Code See Legend,Units,Flag Code See Legend,FNU/NTU,Flag Code See Legend
elksmwq,P,10/28/2015 11:00,0,0,,17.6,<0> ,,<-2> ,32.6,<0> ,7.5,<0> ,,<-2> ,,<-1> ,,,2.89,<0> ,2.86,<3> ,7.9,<0> ,8,<0> ,
elksmwq,P,10/28/2015 11:15,0,0,,17.7,<0> ,,<-2> ,32.6,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,2.86,<0> ,2.83,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/28/2015 11:30,0,0,,17.9,<0> ,,<-2> ,32.6,<0> ,7.8,<0> ,,<-2> ,,<-1> ,,,2.82,<0> ,2.79,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,10/28/2015 11:45,0,0,,18.0,<0> ,,<-2> ,32.6,<0> ,7.9,<0> ,,<-2> ,,<-1> ,,,2.77,<0> ,2.74,<3> ,8.0,<0> ,3,<0> ,
elksmwq,P,10/28/2015 12:00,0,0,,18.1,<0> ,,<-2> ,32.7,<0> ,7.9,<0> ,,<-2> ,,<-1> ,,,2.71,<0> ,2.68,<3> ,8.0,<0> ,8,<0> ,
elksmwq,P,10/28/2015 12:15,0,0,,17.9,<0> ,,<-2> ,32.7,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,2.65,<0> ,2.62,<3> ,8.0,<0> ,4,<0> ,
elksmwq,P,10/28/2015 12:30,0,0,,18.0,<0> ,,<-2> ,32.6,<0> ,7.8,<0> ,,<-2> ,,<-1> ,,,2.58,<0> ,2.56,<3> ,8.0,<0> ,8,<0> ,
elksmwq,P,10/28/2015 12:45,0,0,,18.1,<0> ,,<-2> ,32.7,<0> ,7.6,<0> ,,<-2> ,,<-1> ,,,2.51,<0> ,2.49,<3> ,7.9,<0> ,7,<0> ,
elksmwq,P,10/28/2015 13:00,0,0,,18.3,<0> ,,<-2> ,32.7,<0> ,7.6,<0> ,,<-2> ,,<-1> ,,,2.44,<0> ,2.42,<3> ,7.9,<0> ,7,<0> ,
elksmwq,P,10/28/2015 13:15,0,0,,18.4,<0> ,,<-2> ,32.7,<0> ,7.6,<0> ,,<-2> ,,<-1> ,,,2.36,<0> ,2.34,<3> ,8.0,<0> ,7,<0> ,
elksmwq,P,10/28/2015 13:30,0,0,,18.5,<0> ,,<-2> ,32.8,<0> ,7.8,<0> ,,<-2> ,,<-1> ,,,2.28,<0> ,2.26,<3> ,7.9,<0> ,8,<0> ,
elksmwq,P,10/28/2015 13:45,0,0,,18.6,<0> ,,<-2> ,32.8,<0> ,7.8,<0> ,,<-2> ,,<-1> ,,,2.19,<0> ,2.18,<3> ,8.0,<0> ,7,<0> ,
elksmwq,P,10/28/2015 14:00,0,0,,18.7,<0> ,,<-2> ,32.7,<0> ,8.0,<0> ,,<-2> ,,<-1> ,,,2.11,<0> ,2.10,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,10/28/2015 14:15,0,0,,18.8,<0> ,,<-2> ,32.8,<0> ,8.1,<0> ,,<-2> ,,<-1> ,,,2.01,<0> ,2.00,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/28/2015 14:30,0,0,,18.9,<0> ,,<-2> ,32.8,<0> ,8.1,<0> ,,<-2> ,,<-1> ,,,1.92,<0> ,1.91,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/28/2015 14:45,0,0,,18.9,<0> ,,<-2> ,32.8,<0> ,8.4,<0> ,,<-2> ,,<-1> ,,,1.82,<0> ,1.81,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/28/2015 15:00,0,0,,19.1,<0> ,,<-2> ,32.7,<0> ,8.5,<0> ,,<-2> ,,<-1> ,,,1.73,<0> ,1.72,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/28/2015 15:15,0,0,,19.1,<0> ,,<-2> ,32.8,<0> ,8.6,<0> ,,<-2> ,,<-1> ,,,1.62,<0> ,1.61,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/28/2015 15:30,0,0,,19.1,<0> ,,<-2> ,32.8,<0> ,8.7,<0> ,,<-2> ,,<-1> ,,,1.51,<0> ,1.50,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,10/28/2015 15:45,0,0,,19.1,<0> ,,<-2> ,32.7,<0> ,8.6,<0> ,,<-2> ,,<-1> ,,,1.39,<0> ,1.38,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,10/28/2015 16:00,0,0,,19.1,<0> ,,<-2> ,32.8,<0> ,8.5,<0> ,,<-2> ,,<-1> ,,,1.26,<0> ,1.25,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/28/2015 16:15,0,0,,19.1,<0> ,,<-2> ,32.7,<0> ,8.4,<0> ,,<-2> ,,<-1> ,,,1.10,<0> ,1.09,<3> ,8.0,<0> ,22,<0> ,
elksmwq,P,10/28/2015 16:30,0,0,,19.1,<0> ,,<-2> ,32.8,<0> ,8.4,<0> ,,<-2> ,,<-1> ,,,0.92,<0> ,0.91,<3> ,8.0,<0> ,24,<0> ,
elksmwq,P,10/28/2015 16:45,0,0,,19.1,<0> ,,<-2> ,32.8,<0> ,8.3,<0> ,,<-2> ,,<-1> ,,,0.77,<0> ,0.76,<3> ,8.0,<0> ,22,<0> ,
elksmwq,P,10/28/2015 17:00,0,0,,19.2,<0> ,,<-2> ,32.6,<0> ,8.1,<0> ,,<-2> ,,<-1> ,,,0.67,<0> ,0.66,<3> ,8.0,<0> ,168,<0> ,
elksmwq,P,10/28/2015 17:15,0,0,,19.2,<0> ,,<-2> ,32.8,<0> ,7.9,<0> ,,<-2> ,,<-1> ,,,0.64,<0> ,0.63,<3> ,8.0,<0> ,35,<0> ,
elksmwq,P,10/28/2015 17:30,0,0,,19.2,<0> ,,<-2> ,32.8,<0> ,7.5,<0> ,,<-2> ,,<-1> ,,,0.68,<0> ,0.67,<3> ,7.9,<0> ,22,<0> ,
elksmwq,P,10/28/2015 17:45,0,0,,19.2,<0> ,,<-2> ,32.8,<0> ,7.5,<0> ,,<-2> ,,<-1> ,,,0.73,<0> ,0.72,<3> ,7.9,<0> ,19,<0> ,
elksmwq,P,10/28/2015 18:00,0,0,,19.2,<0> ,,<-2> ,32.8,<0> ,7.1,<0> ,,<-2> ,,<-1> ,,,0.77,<0> ,0.76,<3> ,7.9,<0> ,15,<0> ,
elksmwq,P,10/28/2015 18:15,0,0,,19.2,<0> ,,<-2> ,32.8,<0> ,7.5,<0> ,,<-2> ,,<-1> ,,,0.80,<0> ,0.79,<3> ,8.0,<0> ,14,<0> ,
elksmwq,P,10/28/2015 18:30,0,0,,19.2,<0> ,,<-2> ,32.8,<0> ,7.5,<0> ,,<-2> ,,<-1> ,,,0.86,<0> ,0.85,<3> ,7.9,<0> ,17,<0> ,
elksmwq,P,10/28/2015 18:45,0,0,,19.2,<0> ,,<-2> ,32.8,<0> ,7.8,<0> ,,<-2> ,,<-1> ,,,0.94,<0> ,0.92,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/28/2015 19:00,0,0,,19.1,<0> ,,<-2> ,32.8,<0> ,7.8,<0> ,,<-2> ,,<-1> ,,,1.00,<0> ,0.98,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/28/2015 19:15,0,0,,19.1,<0> ,,<-2> ,32.8,<0> ,7.8,<0> ,,<-2> ,,<-1> ,,,1.06,<0> ,1.04,<3> ,8.0,<0> ,14,<0> ,
elksmwq,P,10/28/2015 19:30,0,0,,19.1,<0> ,,<-2> ,32.8,<0> ,8.1,<0> ,,<-2> ,,<-1> ,,,1.13,<0> ,1.11,<3> ,8.0,<0> ,15,<0> ,
elksmwq,P,10/28/2015 19:45,0,0,,19.1,<0> ,,<-2> ,32.8,<0> ,8.0,<0> ,,<-2> ,,<-1> ,,,1.21,<0> ,1.19,<3> ,8.0,<0> ,14,<0> ,
elksmwq,P,10/28/2015 20:00,0,0,,19.1,<0> ,,<-2> ,32.8,<0> ,8.0,<0> ,,<-2> ,,<-1> ,,,1.29,<0> ,1.27,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/28/2015 20:15,0,0,,19.1,<0> ,,<-2> ,32.8,<0> ,8.0,<0> ,,<-2> ,,<-1> ,,,1.37,<0> ,1.35,<3> ,8.0,<0> ,15,<0> ,
elksmwq,P,10/28/2015 20:30,0,0,,19.2,<0> ,,<-2> ,32.9,<0> ,8.0,<0> ,,<-2> ,,<-1> ,,,1.45,<0> ,1.43,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/28/2015 20:45,0,0,,19.2,<0> ,,<-2> ,32.8,<0> ,8.1,<0> ,,<-2> ,,<-1> ,,,1.53,<0> ,1.51,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,10/28/2015 21:00,0,0,,19.1,<0> ,,<-2> ,32.8,<0> ,8.0,<0> ,,<-2> ,,<-1> ,,,1.60,<0> ,1.58,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/28/2015 21:15,0,0,,19.1,<0> ,,<-2> ,32.9,<0> ,8.1,<0> ,,<-2> ,,<-1> ,,,1.68,<0> ,1.66,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/28/2015 21:30,0,0,,19.1,<0> ,,<-2> ,32.6,<0> ,8.1,<0> ,,<-2> ,,<-1> ,,,1.76,<0> ,1.74,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/28/2015 21:45,0,0,,19.0,<0> ,,<-2> ,32.8,<0> ,8.0,<0> ,,<-2> ,,<-1> ,,,1.83,<0> ,1.81,<3> ,8.0,<0> ,16,<0> ,
elksmwq,P,10/28/2015 22:00,0,0,,18.9,<0> ,,<-2> ,32.8,<0> ,8.0,<0> ,,<-2> ,,<-1> ,,,1.90,<0> ,1.88,<3> ,8.0,<0> ,14,<0> ,
elksmwq,P,10/28/2015 22:15,0,0,,18.8,<0> ,,<-2> ,32.8,<0> ,7.9,<0> ,,<-2> ,,<-1> ,,,1.97,<0> ,1.95,<3> ,8.0,<0> ,16,<0> ,
elksmwq,P,10/28/2015 22:30,0,0,,18.7,<0> ,,<-2> ,32.7,<0> ,7.9,<0> ,,<-2> ,,<-1> ,,,2.03,<0> ,2.01,<3> ,8.0,<0> ,15,<0> ,
elksmwq,P,10/28/2015 22:45,0,0,,18.6,<0> ,,<-2> ,32.7,<0> ,7.9,<0> ,,<-2> ,,<-1> ,,,2.10,<0> ,2.08,<3> ,8.0,<0> ,15,<0> ,
elksmwq,P,10/28/2015 23:00,0,0,,18.4,<0> ,,<-2> ,32.6,<0> ,7.9,<0> ,,<-2> ,,<-1> ,,,2.15,<0> ,2.13,<3> ,8.0,<0> ,14,<0> ,
elksmwq,P,10/28/2015 23:15,0,0,,18.2,<0> ,,<-2> ,32.5,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,2.21,<0> ,2.19,<3> ,8.0,<0> ,7,<0> ,
elksmwq,P,10/29/2015 00:30,0,0,,17.6,<0> ,,<-2> ,32.5,<0> ,7.4,<0> ,,<-2> ,,<-1> ,,,2.30,<0> ,2.28,<3> ,7.9,<0> ,9,<0> ,
elksmwq,P,10/29/2015 00:45,0,0,,17.8,<0> ,,<-2> ,32.7,<0> ,7.5,<0> ,,<-2> ,,<-1> ,,,2.28,<0> ,2.26,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/29/2015 01:00,0,0,,17.6,<0> ,,<-2> ,32.6,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,2.24,<0> ,2.22,<3> ,7.9,<0> ,12,<0> ,
elksmwq,P,10/29/2015 01:15,0,0,,17.7,<0> ,,<-2> ,32.7,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,2.20,<0> ,2.18,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/29/2015 01:30,0,0,,17.9,<0> ,,<-2> ,32.7,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,2.16,<0> ,2.14,<3> ,8.0,<0> ,24,<0> ,
elksmwq,P,10/29/2015 01:45,0,0,,17.9,<0> ,,<-2> ,32.6,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,2.11,<0> ,2.09,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/29/2015 02:00,0,0,,18.0,<0> ,,<-2> ,32.7,<0> ,7.6,<0> ,,<-2> ,,<-1> ,,,2.06,<0> ,2.04,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/29/2015 02:15,0,0,,18.1,<0> ,,<-2> ,32.8,<0> ,7.4,<0> ,,<-2> ,,<-1> ,,,2.01,<0> ,1.99,<3> ,7.9,<0> ,8,<0> ,
elksmwq,P,10/29/2015 04:30,0,0,,18.0,<0> ,,<-2> ,32.8,<0> ,6.9,<0> ,,<-2> ,,<-1> ,,,1.53,<0> ,1.52,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/29/2015 04:45,0,0,,17.9,<0> ,,<-2> ,32.8,<0> ,6.9,<0> ,,<-2> ,,<-1> ,,,1.51,<0> ,1.50,<3> ,7.9,<0> ,12,<0> ,
elksmwq,P,10/29/2015 05:00,0,0,,17.9,<0> ,,<-2> ,32.8,<0> ,6.8,<0> ,,<-2> ,,<-1> ,,,1.50,<0> ,1.49,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/29/2015 05:15,0,0,,17.9,<0> ,,<-2> ,32.8,<0> ,6.6,<0> ,,<-2> ,,<-1> ,,,1.50,<0> ,1.48,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/29/2015 06:30,0,0,,17.6,<0> ,,<-2> ,32.8,<0> ,6.7,<0> ,,<-2> ,,<-1> ,,,1.68,<0> ,1.66,<3> ,7.9,<0> ,6,<0> ,
elksmwq,P,10/29/2015 06:45,0,0,,17.6,<0> ,,<-2> ,32.8,<0> ,6.8,<0> ,,<-2> ,,<-1> ,,,1.73,<0> ,1.71,<3> ,7.9,<0> ,13,<0> ,
elksmwq,P,10/29/2015 07:00,0,0,,17.5,<0> ,,<-2> ,32.8,<0> ,6.6,<0> ,,<-2> ,,<-1> ,,,1.79,<0> ,1.77,<3> ,7.9,<0> ,12,<0> ,
elksmwq,P,10/29/2015 07:15,0,0,,17.5,<0> ,,<-2> ,32.8,<0> ,6.8,<0> ,,<-2> ,,<-1> ,,,1.84,<0> ,1.82,<3> ,7.9,<0> ,12,<0> ,
elksmwq,P,10/29/2015 07:30,0,0,,17.6,<0> ,,<-2> ,32.8,<0> ,6.9,<0> ,,<-2> ,,<-1> ,,,1.90,<0> ,1.88,<3> ,7.9,<0> ,14,<0> ,
elksmwq,P,10/29/2015 07:45,0,0,,17.5,<0> ,,<-2> ,32.7,<0> ,6.9,<0> ,,<-2> ,,<-1> ,,,1.96,<0> ,1.94,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/29/2015 08:00,0,0,,17.5,<0> ,,<-2> ,32.7,<0> ,7.0,<0> ,,<-2> ,,<-1> ,,,2.02,<0> ,1.99,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/29/2015 08:15,0,0,,17.4,<0> ,,<-2> ,32.7,<0> ,7.0,<0> ,,<-2> ,,<-1> ,,,2.09,<0> ,2.06,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/29/2015 08:30,0,0,,17.3,<0> ,,<-2> ,32.7,<0> ,7.0,<0> ,,<-2> ,,<-1> ,,,2.16,<0> ,2.14,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/29/2015 08:45,0,0,,17.2,<0> ,,<-2> ,32.6,<0> ,7.1,<0> ,,<-2> ,,<-1> ,,,2.23,<0> ,2.20,<3> ,7.9,<0> ,42,<0> ,
elksmwq,P,10/29/2015 09:00,0,0,,17.0,<0> ,,<-2> ,32.6,<0> ,7.1,<0> ,,<-2> ,,<-1> ,,,2.29,<0> ,2.26,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/29/2015 09:15,0,0,,16.8,<0> ,,<-2> ,32.5,<0> ,7.0,<0> ,,<-2> ,,<-1> ,,,2.36,<0> ,2.33,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/29/2015 09:30,0,0,,16.6,<0> ,,<-2> ,32.5,<0> ,7.0,<0> ,,<-2> ,,<-1> ,,,2.43,<0> ,2.41,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/29/2015 09:45,0,0,,16.6,<0> ,,<-2> ,32.5,<0> ,7.0,<0> ,,<-2> ,,<-1> ,,,2.49,<0> ,2.47,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/29/2015 10:00,0,0,,16.5,<0> ,,<-2> ,32.5,<0> ,7.1,<0> ,,<-2> ,,<-1> ,,,2.56,<0> ,2.54,<3> ,7.9,<0> ,10,<0> ,
elksmwq,P,10/29/2015 10:15,0,0,,16.7,<0> ,,<-2> ,32.5,<0> ,7.3,<0> ,,<-2> ,,<-1> ,,,2.63,<0> ,2.61,<3> ,7.9,<0> ,8,<0> ,
elksmwq,P,10/29/2015 10:30,0,0,,16.9,<0> ,,<-2> ,32.5,<0> ,7.4,<0> ,,<-2> ,,<-1> ,,,2.69,<0> ,2.67,<3> ,7.9,<0> ,115,<0> ,
elksmwq,P,10/29/2015 10:45,0,0,,17.0,<0> ,,<-2> ,32.5,<0> ,7.3,<0> ,,<-2> ,,<-1> ,,,2.74,<0> ,2.72,<3> ,7.9,<0> ,864,<0> ,
elksmwq,P,10/29/2015 11:00,0,0,,17.0,<0> ,,<-2> ,32.5,<0> ,7.4,<0> ,,<-2> ,,<-1> ,,,2.78,<0> ,2.76,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/29/2015 11:15,0,0,,17.1,<0> ,,<-2> ,32.5,<0> ,7.5,<0> ,,<-2> ,,<-1> ,,,2.80,<0> ,2.78,<3> ,7.9,<0> ,5,<0> ,
elksmwq,P,10/29/2015 11:30,0,0,,17.2,<0> ,,<-2> ,32.5,<0> ,7.4,<0> ,,<-2> ,,<-1> ,,,2.81,<0> ,2.80,<3> ,7.9,<0> ,14,<0> ,
elksmwq,P,10/29/2015 11:45,0,0,,17.2,<0> ,,<-2> ,32.5,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,2.79,<0> ,2.78,<3> ,8.0,<0> ,7,<0> ,
elksmwq,P,10/29/2015 12:00,0,0,,17.3,<0> ,,<-2> ,32.5,<0> ,7.6,<0> ,,<-2> ,,<-1> ,,,2.76,<0> ,2.75,<3> ,7.9,<0> ,9,<0> ,
elksmwq,P,10/29/2015 12:15,0,0,,17.1,<0> ,,<-2> ,32.5,<0> ,7.8,<0> ,,<-2> ,,<-1> ,,,2.71,<0> ,2.70,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,10/29/2015 12:30,0,0,,17.3,<0> ,,<-2> ,32.5,<0> ,8.1,<0> ,,<-2> ,,<-1> ,,,2.66,<0> ,2.66,<3> ,8.0,<0> ,8,<0> ,
elksmwq,P,10/29/2015 12:45,0,0,,17.4,<0> ,,<-2> ,32.6,<0> ,8.0,<0> ,,<-2> ,,<-1> ,,,2.61,<0> ,2.61,<3> ,8.0,<0> ,8,<0> ,
elksmwq,P,10/29/2015 13:00,0,0,,17.6,<0> ,,<-2> ,32.6,<0> ,8.2,<0> ,,<-2> ,,<-1> ,,,2.55,<0> ,2.55,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,10/29/2015 13:15,0,0,,17.8,<0> ,,<-2> ,32.6,<0> ,8.1,<0> ,,<-2> ,,<-1> ,,,2.48,<0> ,2.48,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/29/2015 13:30,0,0,,18.0,<0> ,,<-2> ,32.7,<0> ,8.0,<0> ,,<-2> ,,<-1> ,,,2.42,<0> ,2.43,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/29/2015 13:45,0,0,,18.1,<0> ,,<-2> ,32.7,<0> ,8.0,<0> ,,<-2> ,,<-1> ,,,2.35,<0> ,2.36,<3> ,8.0,<0> ,7,<0> ,
elksmwq,P,10/29/2015 14:00,0,0,,18.2,<0> ,,<-2> ,32.7,<0> ,8.0,<0> ,,<-2> ,,<-1> ,,,2.28,<0> ,2.29,<3> ,8.0,<0> ,4,<0> ,
elksmwq,P,10/29/2015 14:15,0,0,,18.3,<0> ,,<-2> ,32.7,<0> ,8.1,<0> ,,<-2> ,,<-1> ,,,2.20,<0> ,2.21,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,10/29/2015 14:30,0,0,,18.4,<0> ,,<-2> ,32.7,<0> ,8.3,<0> ,,<-2> ,,<-1> ,,,2.12,<0> ,2.13,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,10/29/2015 14:45,0,0,,18.5,<0> ,,<-2> ,32.8,<0> ,8.4,<0> ,,<-2> ,,<-1> ,,,2.03,<0> ,2.04,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/29/2015 15:00,0,0,,18.5,<0> ,,<-2> ,32.8,<0> ,8.5,<0> ,,<-2> ,,<-1> ,,,1.94,<0> ,1.95,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/29/2015 15:15,0,0,,18.6,<0> ,,<-2> ,32.7,<0> ,8.5,<0> ,,<-2> ,,<-1> ,,,1.85,<0> ,1.86,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/29/2015 15:30,0,0,,18.7,<0> ,,<-2> ,32.7,<0> ,8.6,<0> ,,<-2> ,,<-1> ,,,,<-2> ,,<-2> [GCM],,<-2> ,,<-2> ,
elksmwq,P,10/29/2015 15:45,0,0,,18.7,<0> ,,<-2> ,32.7,<0> ,8.7,<0> ,,<-2> ,,<-1> ,,,,<-2> ,,<-2> [GCM],,<-2> ,,<-2> ,
elksmwq,P,10/29/2015 16:00,0,0,,18.8,<0> ,,<-2> ,32.7,<0> ,8.8,<0> ,,<-2> ,,<-1> ,,,,<-2> ,,<-2> [GCM],,<-2> ,,<-2> ,
elksmwq,P,10/29/2015 16:15,0,0,,18.8,<0> ,,<-2> ,32.7,<0> ,8.6,<0> ,,<-2> ,,<-1> ,,,,<-2> ,,<-2> [GCM],,<-2> ,,<-2> ,
elksmwq,P,10/29/2015 16:30,0,0,,18.8,<0> ,,<-2> ,32.8,<0> ,8.7,<0> ,,<-2> ,,<-1> ,,,1.32,<0> ,1.33,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/29/2015 16:45,0,0,,18.8,<0> ,,<-2> ,32.8,<0> ,8.7,<0> ,,<-2> ,,<-1> ,,,1.18,<0> ,1.19,<3> ,8.0,<0> ,15,<0> ,
elksmwq,P,10/29/2015 17:00,0,0,,18.8,<0> ,,<-2> ,32.8,<0> ,8.7,<0> ,,<-2> ,,<-1> ,,,1.02,<0> ,1.03,<3> ,8.0,<0> ,17,<0> ,
elksmwq,P,10/29/2015 17:15,0,0,,18.8,<0> ,,<-2> ,32.8,<0> ,8.7,<0> ,,<-2> ,,<-1> ,,,0.84,<0> ,0.85,<3> ,8.0,<0> ,20,<0> ,
elksmwq,P,10/29/2015 17:30,0,0,,18.8,<0> ,,<-2> ,32.8,<0> ,8.5,<0> ,,<-2> ,,<-1> ,,,0.69,<0> ,0.70,<3> ,8.0,<0> ,31,<0> ,
elksmwq,P,10/29/2015 17:45,0,0,,18.8,<0> ,,<-2> ,32.8,<0> ,8.3,<0> ,,<-2> ,,<-1> ,,,0.61,<0> ,0.62,<3> ,8.0,<0> ,37,<0> ,
elksmwq,P,10/29/2015 18:00,0,0,,18.8,<0> ,,<-2> ,32.8,<0> ,8.0,<0> ,,<-2> ,,<-1> ,,,0.59,<0> ,0.60,<3> ,8.0,<0> ,24,<0> ,
elksmwq,P,10/29/2015 18:15,0,0,,18.8,<0> ,,<-2> ,32.8,<0> ,7.2,<0> ,,<-2> ,,<-1> ,,,0.61,<0> ,0.62,<3> ,7.9,<0> ,38,<0> ,
elksmwq,P,10/29/2015 18:30,0,0,,18.8,<0> ,,<-2> ,32.8,<0> ,7.5,<0> ,,<-2> ,,<-1> ,,,0.65,<0> ,0.66,<3> ,7.9,<0> ,13,<0> ,
elksmwq,P,10/29/2015 18:45,0,0,,18.8,<0> ,,<-2> ,32.8,<0> ,7.4,<0> ,,<-2> ,,<-1> ,,,0.70,<0> ,0.71,<3> ,7.9,<0> ,12,<0> ,
elksmwq,P,10/29/2015 19:00,0,0,,18.7,<0> ,,<-2> ,32.8,<0> ,7.6,<0> ,,<-2> ,,<-1> ,,,0.75,<0> ,0.76,<3> ,8.0,<0> ,12,<0> ,
elksmwq,P,10/29/2015 19:15,0,0,,18.7,<0> ,,<-2> ,32.8,<0> ,7.3,<0> ,,<-2> ,,<-1> ,,,0.79,<0> ,0.80,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/29/2015 19:30,0,0,,18.7,<0> ,,<-2> ,32.8,<0> ,7.7,<0> ,,<-2> ,,<-1> ,,,0.84,<0> ,0.85,<3> ,7.9,<0> ,11,<0> ,
elksmwq,P,10/29/2015 19:45,0,0,,18.6,<0> ,,<-2> ,32.8,<0> ,8.0,<0> ,,<-2> ,,<-1> ,,,0.91,<0> ,0.91,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,10/29/2015 20:00,0,0,,18.6,<0> ,,<-2> ,32.8,<0> ,8.1,<0> ,,<-2> ,,<-1> ,,,0.98,<0> ,0.98,<3> ,8.0,<0> ,13,<0> ,
elksmwq,P,10/29/2015 20:15,0,0,,18.6,<0> ,,<-2> ,32.8,<0> ,8.1,<0> ,,<-2> ,,<-1> ,,,1.04,<0> ,1.04,<3> ,8.0,<0> ,11,<0> ,
elksmwq,P,10/29/2015 20:30,0,0,,18.7,<0> ,,<-2> ,32.8,<0> ,8.4,<0> ,,<-2> ,,<-1> ,,,1.12,<0> ,1.12,<3> ,8.0,<0> ,14,<0> ,
elksmwq,P,10/29/2015 20:45,0,0,,18.6,<0> ,,<-2> ,32.8,<0> ,8.3,<0> ,,<-2> ,,<-1> ,,,1.20,<0> ,1.20,<3> ,8.0,<0> ,15,<0> ,
elksmwq,P,10/29/2015 21:00,0,0,,18.6,<0> ,,<-2> ,32.8,<0> ,8.3,<0> ,,<-2> ,,<-1> ,,,1.27,<0> ,1.27,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/29/2015 21:15,0,0,,18.7,<0> ,,<-2> ,32.8,<0> ,8.3,<0> ,,<-2> ,,<-1> ,,,1.35,<0> ,1.35,<3> ,8.0,<0> ,10,<0> ,
elksmwq,P,10/29/2015 21:30,0,0,,18.8,<0> ,,<-2> ,32.8,<0> ,8.4,<0> ,,<-2> ,,<-1> ,,,1.43,<0> ,1.43,<3> ,8.0,<0> ,9,<0> ,
elksmwq,P,10/29/2015 21:45,0,0,,18.7,<0> ,,<-2> ,32.8,<0> ,8.5,<0> ,,<-2> ,,<-1> ,,,1.51,<0> ,1.50,<3> ,8.0,<0> ,15,<0> ,
elksmwq,P,10/29/2015 22:00,0,0,,18.7,<0> ,,<-2> ,32.8,<0> ,8.4,<0> ,,<-2> ,,<-1> ,,,1.58,<0> ,1.57,<3> ,8.0,<0> ,17,<0> ,
elksmwq,P,10/29/2015 22:15,0,0,,18.6,<0> ,,<-2> ,32.7,<0> ,8.5,<0> ,,<-2> ,,<-1> ,,,1.65,<0> ,1.64,<3> ,8.0,<0> ,11,<0> ,
